Unnamed: 0,text,labels,journal,auteurs,date,titre,annee,nbmots,auteurs2,decennie
36894,"Content protected by copyright, removed from the public repo","[[0, 20, 'Other'], [21, 234, 'Policy'], [235, 420, 'Politics'], [423, 473, 'Policy'], [476, 611, 'Other'], [612, 677, 'Politics'], [678, 833, 'Policy'], [835, 989, 'Policy'], [990, 1169, 'Policy'], [1172, 1455, 'Policy'], [1456, 1567, 'Other'], [1568, 2071, 'Policy'], [2072, 2133, 'Other'], [2134, 2259, 'Policy'], [2262, 2379, 'Policy'], [2380, 2431, 'Other'], [2434, 2566, 'Policy'], [2567, 2755, 'Policy'], [2758, 2799, 'Policy'], [2800, 2915, 'Politics'], [2918, 3164, 'Policy'], [3165, 3220, 'Politics'], [3223, 3336, 'Politics'], [3337, 3397, 'Politics'], [3398, 3437, 'Other'], [3440, 3643, 'Policy'], [3646, 3782, 'Politics'], [3783, 4135, 'Politics']]", Le Monde   ,JACQUES FAUVET.,  vendredi 27 juin 1947 473 mots ,"""Si les suffrages augmentent, les effectifs baissent"", constate M. Maurice Thorez",1947,473,jacques fauvet,40
36922,"Content protected by copyright, removed from the public repo","[[0, 20, 'Other'], [21, 208, 'Policy'], [209, 324, 'Politics'], [325, 378, 'Policy'], [379, 587, 'Policy'], [588, 660, 'Policy'], [661, 1223, 'Policy'], [1226, 1342, 'Policy'], [1343, 1574, 'Policy'], [1577, 1701, 'Politics'], [1704, 1884, 'Politics'], [1885, 2041, 'Politics'], [2042, 2188, 'Politics'], [2189, 2270, 'Politics'], [2271, 2337, 'Politics'], [2340, 2377, 'Politics'], [2378, 2508, 'Other'], [2509, 2685, 'Politics'], [2686, 2836, 'Policy'], [2837, 2989, 'Policy'], [2990, 3068, 'Policy'], [3071, 3142, 'Policy'], [3143, 3180, 'Politics'], [3181, 3256, 'Other'], [3257, 3409, 'Other'], [3412, 3689, 'Policy']]", Le Monde   ,JACQUES FAUVET.,  samedi 28 juin 1947 420 mots ,M. ETIENNE FAJON RECONNAÎT aux peuples d'outre-mer le droit de se séparer mais les invite à ne pas rompre le cadre de l'Union française,1947,420,jacques fauvet,40
36948,"Content protected by copyright, removed from the public repo","[[0, 19, 'Other'], [20, 98, 'Politics'], [99, 177, 'Politics'], [178, 253, 'Politics'], [254, 282, 'Other'], [285, 326, 'Policy'], [327, 593, 'Policy'], [594, 689, 'Policy'], [690, 759, 'Policy'], [760, 858, 'Policy'], [859, 969, 'Policy'], [970, 1080, 'Policy'], [1081, 1174, 'Policy'], [1175, 1349, 'Policy'], [1351, 1478, 'Policy'], [1479, 1578, 'Policy'], [1579, 1703, 'Policy'], [1704, 1964, 'Policy'], [1965, 2016, 'Policy'], [2017, 2085, 'Policy'], [2088, 2212, 'Politics'], [2213, 2259, 'Politics'], [2260, 2342, 'Politics'], [2343, 2463, 'Policy'], [2464, 2508, 'Politics'], [2509, 2587, 'Politics'], [2588, 2762, 'Other'], [2763, 2883, 'Policy'], [2884, 2945, 'Politics'], [2946, 3285, 'Policy'], [3286, 3414, 'Politics'], [3417, 3538, 'Politics'], [3539, 3551, 'Politics'], [3552, 3620, 'Politics'], [3621, 3900, 'Policy'], [3901, 4144, 'Policy'], [4147, 4235, 'Politics'], [4236, 4345, 'Politics'], [4346, 4499, 'Politics'], [4500, 4638, 'Politics'], [4639, 4865, 'Politics'], [4866, 5146, 'Politics']]", Le Monde   ,Jacques FAUVET.,  lundi 30 mai 1949 591 mots ,La majorité des fédérations est favorable à l'élection de M. Georges Bidault à la présidence du M.R.P.,1949,591,jacques fauvet,40
36990,"Content protected by copyright, removed from the public repo","[[0, 20, 'Other'], [21, 136, 'Policy'], [137, 235, 'Politics'], [236, 397, 'Policy'], [400, 549, 'Other'], [550, 602, 'Other'], [603, 775, 'Other'], [776, 1162, 'Policy'], [1163, 1271, 'Politics'], [1272, 1304, 'Politics'], [1305, 1598, 'Policy'], [1601, 1875, 'Policy'], [1878, 1929, 'Other'], [1930, 2017, 'Other'], [2018, 2234, 'Policy'], [2235, 2518, 'Policy'], [2519, 2581, 'Politics'], [2582, 2704, 'Politics'], [2707, 2764, 'Other'], [2765, 2796, 'Other'], [2797, 2897, 'Other'], [2898, 3037, 'Policy'], [3038, 3113, 'Other'], [3114, 3310, 'Policy'], [3311, 3610, 'Other'], [3611, 3862, 'Politics'], [3863, 4068, 'Other'], [4069, 4443, 'Policy'], [4444, 4477, 'Policy'], [4478, 4649, 'Other'], [4652, 4896, 'Policy'], [4897, 5070, 'Other'], [5071, 5119, 'Other'], [5120, 5173, 'Other'], [5176, 5265, 'Other'], [5266, 5350, 'Policy'], [5351, 5395, 'Politics'], [5396, 5414, 'Politics'], [5415, 5487, 'Politics'], [5488, 5511, 'Other'], [5512, 5659, 'Politics'], [5660, 5706, 'Other'], [5707, 5842, 'Other'], [5845, 6377, 'Policy'], [6378, 6402, 'Other'], [6403, 6436, 'Politics'], [6437, 6617, 'Politics'], [6618, 6621, 'Politics'], [6622, 6677, 'Policy'], [6678, 6816, 'Politics'], [6819, 7077, 'Policy'], [7080, 7213, 'Policy']]", Le Monde   ,JACQUES FAUVET.,  mardi 8 avril 1947 887 mots ,"Le général de Gaulle préside les cérémonies anniversaires de la délivrance de l'Alsace "" Les États-Unis et la France se trouveront toujours d'accord pour s'opposer à toute tyrannie nouvelle """,1947,887,jacques fauvet,40
37042,"Content protected by copyright, removed from the public repo","[[0, 20, 'Other'], [21, 246, 'Policy'], [247, 352, 'Politics'], [353, 542, 'Politics'], [543, 720, 'Policy'], [721, 831, 'Politics'], [832, 917, 'Politics'], [918, 977, 'Politics'], [978, 1290, 'Policy'], [1291, 1407, 'Politics'], [1408, 1560, 'Other'], [1563, 1636, 'Other'], [1637, 1727, 'Politics'], [1728, 1793, 'Other'], [1794, 1853, 'Other'], [1854, 2041, 'Policy'], [2044, 2185, 'Politics'], [2186, 2252, 'Politics'], [2253, 2285, 'Politics'], [2286, 2345, 'Politics'], [2346, 2418, 'Other'], [2421, 2450, 'Other'], [2451, 2583, 'Politics'], [2584, 2655, 'Other'], [2656, 2734, 'Other'], [2735, 2774, 'Other'], [2775, 2906, 'Policy'], [2907, 3191, 'Politics'], [3194, 3349, 'Policy'], [3350, 3647, 'Politics'], [3650, 3720, 'Politics'], [3721, 3797, 'Politics'], [3798, 3882, 'Politics'], [3883, 4009, 'Policy'], [4010, 4348, 'Policy'], [4349, 4602, 'Policy'], [4605, 4830, 'Politics'], [4831, 4914, 'Politics'], [4915, 4940, 'Other'], [4941, 4955, 'Politics'], [4956, 5211, 'Politics'], [5212, 5272, 'Other'], [5273, 5442, 'Politics'], [5443, 5564, 'Politics'], [5565, 5681, 'Politics'], [5682, 5743, 'Politics'], [5746, 5874, 'Politics']]", Le Monde   ,JACQUES FAUVET.,  mercredi 9 avril 1947 703 mots ,"Le "" rassemblement du peuple français "" trouvera-t-il sa place en dehors des partis ?",1947,703,jacques fauvet,40
37089,"Content protected by copyright, removed from the public repo","[[0, 18, 'Other'], [19, 178, 'Policy'], [179, 217, 'Other'], [218, 342, 'Policy'], [343, 344, 'Other'], [345, 620, 'Policy'], [621, 683, 'Policy'], [684, 760, 'Policy'], [761, 858, 'Policy'], [859, 956, 'Policy'], [957, 1031, 'Policy'], [1032, 1110, 'Policy'], [1112, 1196, 'Policy'], [1197, 1318, 'Policy'], [1319, 1396, 'Policy'], [1397, 1420, 'Other'], [1421, 1555, 'Policy'], [1556, 1647, 'Policy'], [1648, 1809, 'Politics'], [1810, 2002, 'Policy'], [2005, 2154, 'Policy'], [2155, 2351, 'Policy'], [2354, 2422, 'Policy'], [2423, 2475, 'Policy'], [2476, 2546, 'Policy'], [2547, 2623, 'Policy'], [2624, 2752, 'Policy'], [2753, 2950, 'Policy'], [2953, 3034, 'Policy'], [3035, 3110, 'Policy'], [3111, 3238, 'Policy'], [3241, 3326, 'Policy'], [3327, 3442, 'Policy'], [3443, 3541, 'Policy'], [3542, 3630, 'Politics'], [3631, 3690, 'Politics'], [3691, 3754, 'Politics'], [3755, 3806, 'Other'], [3809, 3922, 'Policy'], [3923, 3996, 'Politics'], [3997, 4056, 'Policy'], [4057, 4158, 'Policy'], [4159, 4523, 'Policy'], [4524, 4569, 'Policy'], [4570, 4686, 'Policy'], [4689, 4760, 'Policy'], [4761, 4783, 'Other'], [4784, 4821, 'Other'], [4822, 4867, 'Other'], [4868, 4891, 'Policy'], [4892, 4979, 'Policy'], [4980, 5046, 'Policy'], [5047, 5072, 'Other'], [5073, 5158, 'Politics'], [5159, 5299, 'Politics'], [5300, 5376, 'Politics'], [5377, 5501, 'Policy'], [5502, 5681, 'Policy'], [5682, 5763, 'Policy'], [5766, 5858, 'Policy'], [5859, 5941, 'Policy'], [5942, 6048, 'Policy'], [6049, 6071, 'Other'], [6072, 6099, 'Other'], [6100, 6116, 'Other'], [6117, 6286, 'Policy'], [6287, 6382, 'Policy'], [6383, 6413, 'Politics'], [6414, 6448, 'Other'], [6449, 6518, 'Other'], [6519, 6609, 'Policy'], [6610, 6713, 'Policy'], [6714, 6797, 'Policy'], [6798, 6890, 'Policy'], [6891, 7004, 'Policy'], [7005, 7082, 'Politics'], [7083, 7148, 'Policy'], [7149, 7228, 'Policy'], [7229, 7375, 'Policy'], [7378, 7535, 'Policy'], [7536, 7590, 'Politics'], [7591, 7662, 'Other'], [7665, 7825, 'Other'], [7826, 7873, 'Policy'], [7874, 8176, 'Other']]", Le Monde   ,JACQUES FAUVET.,  jeudi 11 avril 1946 987 mots ,La fin du concordat y soulèverait peu de difficultés,1946,987,jacques fauvet,40
37174,"Content protected by copyright, removed from the public repo","[[0, 62, 'Politics'], [63, 177, 'Policy'], [178, 331, 'Policy'], [332, 462, 'Policy'], [464, 707, 'Policy'], [708, 772, 'Policy'], [773, 904, 'Policy'], [905, 1066, 'Politics'], [1069, 1212, 'Policy'], [1213, 1323, 'Politics'], [1324, 1401, 'Politics'], [1404, 1560, 'Policy'], [1561, 1828, 'Policy'], [1829, 1893, 'Politics'], [1894, 2015, 'Politics'], [2016, 2207, 'Policy'], [2208, 2257, 'Other'], [2258, 2347, 'Policy'], [2348, 2368, 'Politics'], [2369, 2478, 'Politics'], [2479, 2662, 'Policy'], [2665, 2812, 'Policy'], [2813, 2866, 'Policy'], [2867, 2956, 'Policy'], [2959, 3053, 'Politics'], [3054, 3190, 'Policy'], [3191, 3282, 'Policy'], [3283, 3317, 'Policy'], [3318, 3336, 'Other'], [3337, 3441, 'Politics'], [3444, 3652, 'Policy']]", Le Monde   ,JACQUES FAUVET.,  jeudi 23 décembre 1948 479 mots ,Le gouvernement pourrait résoudre le problème budgétaire en le posant sur le plan politique,1948,479,jacques fauvet,40
37205,"Content protected by copyright, removed from the public repo","[[0, 155, 'Politics'], [156, 252, 'Politics'], [253, 342, 'Policy'], [344, 518, 'Politics'], [519, 656, 'Politics'], [659, 757, 'Politics'], [758, 856, 'Politics'], [857, 930, 'Policy'], [933, 1043, 'Politics'], [1044, 1220, 'Policy'], [1223, 1357, 'Politics'], [1360, 1451, 'Policy'], [1452, 1494, 'Politics'], [1495, 1607, 'Politics'], [1608, 1758, 'Policy'], [1759, 1880, 'Politics'], [1881, 2012, 'Policy'], [2015, 2125, 'Policy'], [2126, 2272, 'Policy'], [2273, 2384, 'Policy'], [2387, 2506, 'Policy'], [2507, 2626, 'Politics'], [2629, 2774, 'Policy'], [2775, 2898, 'Politics'], [2901, 3056, 'Politics'], [3057, 3180, 'Politics'], [3183, 3277, 'Politics'], [3278, 3327, 'Politics'], [3328, 3463, 'Politics'], [3464, 3583, 'Politics'], [3584, 3704, 'Policy'], [3707, 3867, 'Politics'], [3868, 3984, 'Politics'], [3985, 4105, 'Politics'], [4106, 4249, 'Politics'], [4250, 4270, 'Other'], [4271, 4373, 'Policy'], [4374, 4473, 'Politics']]", Le Monde   ,Jacques FAUVET.,  jeudi 6 octobre 1949 609 mots ,M. HENRI QUEUILLE DONNE SA DÉMISSION M. Daniel Mayer avait refusé de s'associer à la décision du président du conseil sur les salaires,1949,609,jacques fauvet,40
37243,"Content protected by copyright, removed from the public repo","[[0, 81, 'Politics'], [82, 116, 'Politics'], [117, 256, 'Politics'], [257, 437, 'Politics'], [440, 507, 'Politics'], [508, 683, 'Politics'], [684, 732, 'Politics'], [734, 874, 'Policy'], [875, 962, 'Policy'], [963, 1125, 'Politics'], [1126, 1207, 'Politics'], [1208, 1252, 'Policy'], [1253, 1344, 'Policy'], [1345, 1649, 'Policy'], [1652, 1698, 'Politics'], [1699, 1891, 'Politics'], [1892, 1958, 'Politics'], [1959, 2090, 'Other'], [2091, 2270, 'Politics'], [2271, 2356, 'Policy'], [2357, 2395, 'Politics'], [2396, 2520, 'Policy'], [2521, 2635, 'Politics'], [2638, 2877, 'Politics'], [2880, 3097, 'Policy'], [3098, 3175, 'Policy'], [3176, 3347, 'Policy'], [3348, 3413, 'Other']]", Le Monde   ,RÉMY ROURE,  mardi 17 décembre 1946 398 mots ,FÉODALITÉS NOUVELLES,1946,398,remy roure,40
37271,"Content protected by copyright, removed from the public repo","[[0, 165, 'Policy'], [166, 337, 'Other'], [340, 1345, 'Policy'], [1347, 2066, 'Other'], [2069, 2400, 'Policy'], [2401, 2936, 'Policy'], [2939, 3376, 'Policy'], [3377, 3953, 'Policy'], [3954, 4140, 'Policy'], [4141, 4241, 'Policy'], [4242, 4354, 'Other'], [4355, 4476, 'Policy'], [4479, 4821, 'Other'], [4824, 5088, 'Other'], [5091, 5700, 'Policy'], [5701, 5971, 'Policy'], [5972, 6208, 'Policy'], [6209, 6261, 'Other']]", Le Monde   ,RAYMOND MILLET.,  lundi 8 octobre 1945 745 mots ,Sur les deux rives du Rhin avec le général de Gaulle,1945,745,raymond millet,40
37289,"Content protected by copyright, removed from the public repo","[[0, 94, 'Politics'], [97, 430, 'Policy'], [430, 763, 'Policy'], [766, 1010, 'Policy'], [1012, 1142, 'Policy'], [1143, 1229, 'Politics'], [1230, 1354, 'Policy'], [1355, 1661, 'Policy'], [1664, 1838, 'Policy'], [1839, 2130, 'Policy'], [2131, 2330, 'Politics'], [2331, 2562, 'Policy'], [2565, 2787, 'Policy'], [2788, 2965, 'Politics'], [2966, 3096, 'Policy'], [3097, 3156, 'Policy'], [3157, 3213, 'Politics'], [3214, 3231, 'Other'], [3232, 3291, 'Policy'], [3292, 3385, 'Policy'], [3388, 3522, 'Politics'], [3523, 3603, 'Politics'], [3606, 3716, 'Politics'], [3717, 3992, 'Policy']]", Le Monde   ,André BALLET.,  mercredi 18 mai 1949 438 mots ,L'Assemblée nationale a théoriquement un programme extrêmement chargé,1949,438,andre ballet,40
37313,"Content protected by copyright, removed from the public repo","[[0, 328, 'Other'], [329, 398, 'Other'], [399, 492, 'Other'], [495, 630, 'Other'], [631, 711, 'Other'], [712, 876, 'Other'], [877, 1164, 'Other'], [1165, 1246, 'Other'], [1247, 1359, 'Other'], [1361, 1528, 'Policy'], [1531, 1645, 'Other'], [1646, 1752, 'Other'], [1753, 1767, 'Other'], [1768, 1894, 'Other'], [1895, 2214, 'Other']]", Le Monde   ,Raymond MILLET.,  lundi 23 juin 1947 275 mots ,Chez Mansart avec le roi,1947,275,raymond millet,40
37328,"Content protected by copyright, removed from the public repo","[[0, 134, 'Politics'], [137, 186, 'Other'], [187, 241, 'Other'], [242, 400, 'Policy'], [401, 587, 'Politics'], [588, 846, 'Policy'], [847, 869, 'Politics'], [870, 1141, 'Politics'], [1142, 1355, 'Policy'], [1356, 1443, 'Politics'], [1444, 1666, 'Policy'], [1667, 1754, 'Policy'], [1755, 1903, 'Politics'], [1905, 2064, 'Policy'], [2065, 2146, 'Other'], [2147, 2260, 'Policy'], [2261, 2373, 'Politics'], [2376, 2399, 'Other'], [2400, 2508, 'Politics'], [2509, 2632, 'Politics'], [2635, 2865, 'Policy'], [2868, 2934, 'Policy'], [2935, 3071, 'Politics'], [3072, 3259, 'Politics'], [3262, 3450, 'Policy'], [3451, 3617, 'Politics'], [3620, 3725, 'Politics'], [3726, 3968, 'Policy'], [3969, 3970, 'Other']]", Le Monde   ,JACQUES FAUVET,  mardi 9 mars 1948 481 mots ,De Compiègne à Paris,1948,481,jacques fauvet,40
37357,"Content protected by copyright, removed from the public repo","[[0, 296, 'Politics'], [297, 411, 'Politics'], [412, 487, 'Politics'], [490, 620, 'Politics'], [621, 958, 'Policy'], [960, 1182, 'Politics'], [1183, 1312, 'Politics'], [1313, 1385, 'Politics'], [1386, 1487, 'Policy'], [1488, 1713, 'Politics'], [1716, 1893, 'Politics'], [1894, 2051, 'Politics'], [2052, 2327, 'Politics'], [2330, 2675, 'Policy'], [2678, 2880, 'Politics'], [2883, 3304, 'Politics']]", Le Monde   ,RAYMOND MILLET,  jeudi 15 novembre 1945 403 mots ,LE BANC VIDE,1945,403,raymond millet,40
37373,"Content protected by copyright, removed from the public repo","[[0, 115, 'Policy'], [116, 242, 'Politics'], [243, 274, 'Other'], [275, 350, 'Politics'], [353, 379, 'Other'], [380, 623, 'Policy'], [625, 877, 'Policy'], [878, 1138, 'Policy'], [1139, 1170, 'Other'], [1173, 1260, 'Policy'], [1261, 1322, 'Politics'], [1323, 1381, 'Politics'], [1382, 1615, 'Policy'], [1616, 1853, 'Policy'], [1856, 1934, 'Policy'], [1935, 2017, 'Policy'], [2018, 2187, 'Policy'], [2188, 2263, 'Other'], [2264, 2361, 'Politics'], [2364, 2592, 'Policy'], [2593, 2667, 'Policy'], [2668, 2776, 'Policy'], [2777, 2835, 'Policy'], [2836, 2883, 'Politics'], [2884, 2935, 'Policy'], [2936, 3167, 'Policy'], [3170, 3287, 'Politics'], [3288, 3512, 'Policy'], [3513, 3758, 'Policy'], [3759, 3786, 'Other']]", Le Monde   ,REMY ROURE,  vendredi 25 juillet 1947 453 mots ,""" Qu'ils nous fichent la paix ! """,1947,453,remy roure,40
37403,"Content protected by copyright, removed from the public repo","[[0, 242, 'Other'], [245, 512, 'Other'], [513, 592, 'Other'], [593, 661, 'Other'], [663, 778, 'Policy'], [779, 889, 'Politics'], [890, 996, 'Policy'], [997, 1148, 'Policy'], [1149, 1273, 'Policy'], [1276, 1499, 'Other'], [1500, 1655, 'Other'], [1658, 1833, 'Policy']]", Le Monde   ,René PUISSESSEAU.,  lundi 6 juin 1949 213 mots ,M. VINCENT AURIOL RECOIT un message de courtoisie du sultan du Maroc,1949,213,rene puissesseau,40
37415,"Content protected by copyright, removed from the public repo","[[0, 22, 'Other'], [25, 204, 'Other'], [205, 384, 'Politics'], [385, 471, 'Politics'], [474, 576, 'Politics'], [577, 962, 'Politics'], [963, 1049, 'Politics'], [1050, 1279, 'Politics'], [1282, 1460, 'Policy'], [1461, 1620, 'Politics'], [1623, 1717, 'Policy'], [1718, 1754, 'Other'], [1755, 1847, 'Policy'], [1850, 1916, 'Policy'], [1917, 2128, 'Policy'], [2129, 2234, 'Politics'], [2237, 2294, 'Politics'], [2295, 2378, 'Politics'], [2379, 2539, 'Politics'], [2540, 2680, 'Politics'], [2681, 2730, 'Other'], [2731, 2909, 'Politics']]", Le Monde   ,René PUISSESSEAU.,  vendredi 18 novembre 1949 350 mots ,M. Edouard Daladier candidat à la présidence du parti radical,1949,350,rene puissesseau,40
37437,"Content protected by copyright, removed from the public repo","[[0, 22, 'Other'], [23, 111, 'Politics'], [112, 216, 'Policy'], [217, 261, 'Policy'], [262, 352, 'Politics'], [353, 546, 'Politics'], [549, 637, 'Politics'], [638, 719, 'Politics'], [720, 856, 'Policy'], [857, 972, 'Politics'], [973, 996, 'Other'], [997, 1075, 'Politics'], [1076, 1198, 'Politics'], [1199, 1402, 'Politics'], [1405, 1512, 'Politics'], [1513, 1523, 'Other'], [1524, 1737, 'Politics'], [1738, 2031, 'Politics'], [2032, 2122, 'Politics'], [2123, 2200, 'Policy'], [2201, 2335, 'Politics'], [2338, 2473, 'Politics'], [2474, 2594, 'Politics'], [2595, 2665, 'Policy'], [2666, 2686, 'Politics'], [2687, 2860, 'Politics'], [2863, 2912, 'Politics'], [2913, 2950, 'Politics'], [2951, 2959, 'Other'], [2960, 3116, 'Politics'], [3117, 3305, 'Policy'], [3306, 3380, 'Politics'], [3381, 3494, 'Policy'], [3495, 3662, 'Policy'], [3665, 3855, 'Policy'], [3856, 3945, 'Politics'], [3946, 4069, 'Politics'], [4070, 4120, 'Politics'], [4121, 4300, 'Politics'], [4303, 4417, 'Politics'], [4418, 4578, 'Politics'], [4579, 4717, 'Politics'], [4720, 4793, 'Politics'], [4794, 4850, 'Politics'], [4851, 4975, 'Politics'], [4976, 5160, 'Policy'], [5163, 5367, 'Policy'], [5370, 5494, 'Policy'], [5497, 5598, 'Politics'], [5599, 5668, 'Politics'], [5669, 5926, 'Politics']]", Le Monde   ,René PUISSESSEAU,  samedi 19 novembre 1949 679 mots ,Le congrès de Toulouse ne demandera pas le retrait immédiat des ministres radicaux,1949,679,rene puissesseau,40
37488,"Content protected by copyright, removed from the public repo","[[0, 22, 'Other'], [23, 212, 'Politics'], [215, 315, 'Politics'], [316, 469, 'Politics'], [470, 542, 'Politics'], [543, 696, 'Politics'], [697, 837, 'Politics'], [839, 995, 'Policy'], [996, 1154, 'Politics'], [1157, 1812, 'Policy'], [1815, 1891, 'Policy'], [1892, 1907, 'Politics'], [1908, 1987, 'Politics'], [1988, 2057, 'Politics'], [2058, 2094, 'Politics'], [2095, 2178, 'Politics'], [2179, 2277, 'Politics'], [2278, 2368, 'Policy'], [2371, 2408, 'Politics'], [2409, 2530, 'Politics'], [2531, 2668, 'Politics'], [2669, 2672, 'Politics'], [2673, 2846, 'Politics'], [2849, 2985, 'Politics'], [2986, 3001, 'Other'], [3002, 3115, 'Politics'], [3116, 3222, 'Politics'], [3225, 3263, 'Politics'], [3264, 3314, 'Politics'], [3315, 3408, 'Politics'], [3409, 3477, 'Politics'], [3478, 3551, 'Policy'], [3552, 3744, 'Politics'], [3745, 3788, 'Policy'], [3791, 3874, 'Politics'], [3875, 4103, 'Politics'], [4104, 4185, 'Politics'], [4186, 4260, 'Policy'], [4261, 4472, 'Policy'], [4473, 4498, 'Other'], [4499, 4579, 'Politics'], [4580, 4648, 'Politics'], [4649, 4811, 'Politics'], [4812, 4848, 'Other'], [4849, 4873, 'Other'], [4874, 5041, 'Policy'], [5042, 5108, 'Policy'], [5111, 5114, 'Politics'], [5115, 5229, 'Politics'], [5230, 5348, 'Politics'], [5349, 5426, 'Other'], [5427, 5585, 'Policy'], [5586, 5633, 'Politics'], [5634, 5682, 'Politics'], [5683, 5825, 'Policy'], [5826, 5924, 'Politics'], [5925, 6170, 'Policy'], [6171, 6565, 'Policy'], [6566, 6641, 'Policy'], [6644, 6840, 'Policy'], [6841, 6921, 'Policy'], [6922, 7059, 'Policy']]", Le Monde   ,RENÉ PUISSESSEAU,  lundi 21 novembre 1949 777 mots ,ATTAQUES ET CONTRE-ATTAQUES SE SUCCÈDENT A TOULOUSE,1949,777,rene puissesseau,40
37550,"Content protected by copyright, removed from the public repo","[[0, 22, 'Other'], [23, 185, 'Politics'], [186, 355, 'Politics'], [358, 508, 'Policy'], [509, 597, 'Politics'], [599, 745, 'Policy'], [746, 893, 'Politics'], [894, 1029, 'Politics'], [1032, 1230, 'Policy'], [1231, 1376, 'Policy'], [1377, 1741, 'Policy'], [1744, 1825, 'Policy'], [1826, 1957, 'Policy'], [1958, 2235, 'Policy'], [2238, 2401, 'Policy'], [2404, 2534, 'Politics']]", Le Monde   ,Jacques FAUVET,  lundi 21 novembre 1949 293 mots ,"LES RADICAUX FONT CONFIANCE A LEURS ÉLUS"" pour s'opposer à des augmentations massives d'impôts""",1949,293,jacques fauvet,40
